0,1.0
1,1.0
500,1.0
1000,0.9817613372988078
2000,0.9817613372988078
3000,0.9817613372988078
4000,0.9817613372988078
5000,0.9817613372988078
6000,0.9817613372988078
7000,0.9817613372988078
8000,0.9817613372988078
9000,0.9817613372988078
10000,0.9817613372988078
11000,0.9817613372988078
12000,0.9817613372988078
13000,0.9817613372988078
14000,0.9817613372988078
15000,0.9817613372988078
16000,0.9817613372988078
17000,0.9817613372988078
18000,0.9817613372988078
19000,0.9817613372988078
20000,0.9817613372988078
21000,0.9817613372988078
22000,0.9817613372988078
23000,0.9817613372988078
24000,0.9817613372988078
25000,0.9817613372988078
26000,0.9817613372988078
27000,0.9817613372988078
28000,0.9817613372988078
29000,0.9817613372988078
30000,0.9817613372988078
31000,0.9817613372988078
32000,0.9817613372988078
33000,0.9817613372988078
34000,0.9817613372988078
35000,0.9817613372988078
36000,0.9817613372988078
37000,0.9817613372988078
38000,0.9817613372988078
39000,0.9817613372988078
40000,0.9817613372988078
41000,0.9817613372988078
42000,0.9817613372988078
43000,0.9817613372988078
44000,0.9817613372988078
45000,0.9817613372988078
46000,0.9817613372988078
47000,0.9817613372988078
48000,0.9817613372988078
49000,0.9817613372988078
50000,0.9817613372988078
51000,0.9817613372988078
52000,0.9817613372988078
53000,0.9817613372988078
54000,0.9817613372988078
55000,0.9817613372988078
56000,0.9817613372988078
57000,0.9817613372988078
58000,0.9817613372988078
59000,0.9817613372988078
60000,0.9817613372988078
60001,0.9817613372988078
60500,0.9817613372988078
61000,0.9792202288222718
62000,0.9792202288222718
63000,0.9792202288222718
64000,0.9792202288222718
65000,0.9792202288222718
66000,0.9792202288222718
67000,0.9792202288222718
68000,0.9792202288222718
69000,0.9792202288222718
70000,0.9792202288222718
71000,0.9792202288222718
72000,0.9792202288222718
73000,0.9792202288222718
74000,0.9792202288222718
75000,0.9792202288222718
76000,0.9792202288222718
77000,0.9792202288222718
78000,0.9792202288222718
79000,0.9792202288222718
80000,0.9792202288222718
81000,0.9792202288222718
82000,0.9792202288222718
83000,0.9792202288222718
84000,0.9792202288222718
85000,0.9792202288222718
86000,0.9792202288222718
87000,0.9792202288222718
88000,0.9792202288222718
89000,0.9792202288222718
90000,0.9792202288222718
91000,0.9792202288222718
92000,0.9792202288222718
93000,0.9792202288222718
94000,0.9792202288222718
95000,0.9792202288222718
96000,0.9792202288222718
97000,0.9792202288222718
98000,0.9792202288222718
99000,0.9792202288222718
100000,0.9792202288222718
101000,0.9792202288222718
